created_at,text,source,geo
2016-12-21T02:35:07.000Z,"RT @TyitosWay: This shit mad funny, but fuck this tweet https://t.co/bsuMsSwzkA",Twitter for iPhone,
2016-12-21T02:35:07.000Z,RT @rws5197526: @MUTKOBE24 @Lakers @LakersReporter @NBA I'm right there it's you man. Torture,Twitter for iPhone,
2016-12-21T02:35:07.000Z,Sakit https://t.co/RW3cOFkPH7,Twitter for iPhone,
2016-12-21T02:35:08.000Z,Thank You to the @Lakers organisation for ruining my day once again,Twitter for Android,
2016-12-21T02:35:08.000Z,How tf the Lakers blow a 17 point halftime lead,Twitter for Android,
2016-12-21T02:35:09.000Z,"RT @Lakers: D'Angelo Russell was back on the practice floor today for the #LakeShow

Luke Walton: ""He looked great.""

Officiall… ",Twitter for Android,
2016-12-21T02:35:09.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:10.000Z,There goes the lakers doing laker things losing,Twitter for iPhone,
2016-12-21T02:35:10.000Z,RT @Lkrs4Life702: #Lakers you guys are breaking my heart,Twitter for iPhone,
2016-12-21T02:35:10.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:11.000Z,He needs a case? https://t.co/OWcZk7HmwW,Twitter for iPhone,
2016-12-21T02:35:11.000Z,@Lakers y'all got 2 years tops to give Mr. Bryant one. https://t.co/NTFkLxuJlv,Twitter for iPhone,
2016-12-21T02:35:11.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:11.000Z,And Kobe's should be following shortly. https://t.co/6zQMTuwFqB,Twitter for iPhone,
2016-12-21T02:35:12.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:12.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:13.000Z,How the Lakers let this one slip smh,Twitter for iPhone,
2016-12-21T02:35:14.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:14.000Z,It's possible that both the Lakers shouldn't have been in that position anyway AND Luke made a substitution mistake,Twitter for Android,
2016-12-21T02:35:15.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:16.000Z,Lakers blew thay game all thay 1-on-1 at the end is not how you win games,Twitter for Android,
2016-12-21T02:35:16.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for Android,
2016-12-21T02:35:17.000Z,"@LakersReporter that's what happens when offense bogs down, they lose as lakers dont play any kind of defense",Twitter for iPad,
2016-12-21T02:35:17.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:17.000Z,💪🏾💪🏾💪🏾 https://t.co/F5tVblLTdU,Twitter for iPhone,
2016-12-21T02:35:17.000Z,"A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/xVEGD1UFKO #SportsGam…",IFTTT,
2016-12-21T02:35:17.000Z,Ornthis @SoCalGal64 https://t.co/SQPXEmLG77,Twitter for iPhone,
2016-12-21T02:35:18.000Z,@jmike1220 @Lakers happy bday jmike!,Twitter for iPhone,
2016-12-21T02:35:18.000Z,RT @LakeShowYo: Lakers fans at half vs Lakers fans at end of game. https://t.co/dn0Y9zbEyC,Twitter for iPhone,
2016-12-21T02:35:19.000Z,RT @ArashMarkazi: A bronze statue of Shaquille O’Neal will be unveiled in Star Plaza at Staples Center prior to the Lakers-Wolves gam… ,Twitter for iPhone,
2016-12-21T02:35:20.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:21.000Z,The Lakers scored 41 in the first quarter and then scored 40 in the second half,Twitter for iPhone,
2016-12-21T02:35:21.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPad,
2016-12-21T02:35:21.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:22.000Z,@iamhza The Lakers have a ton of guard depth. We don't have guys to replace Ingram/Randle. Russell's a better prospect than both IMO.,Twitter Web Client,
2016-12-21T02:35:22.000Z,RT @LakersPulse: It's possible that both the Lakers shouldn't have been in that position anyway AND Luke made a substitution mistake,Twitter for iPhone,
2016-12-21T02:35:22.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for Android,
2016-12-21T02:35:22.000Z,@LakersSBN That was just a back-breaking type of loss. Painful. #Lakers,Twitter for Android,
2016-12-21T02:35:23.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:23.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Tweetlogix,
2016-12-21T02:35:23.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:23.000Z,RT @kin6kev: How the Lakers let this one slip smh,Twitter for Android,
2016-12-21T02:35:24.000Z,That's why https://t.co/RwqDwP0SM9,Twitter for Android,
2016-12-21T02:35:24.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:24.000Z,RT @PrendergastKen: @Lakers @SHAQ @STAPLESCenter @NBA Here's the Shaq statue at LSU https://t.co/yyJ99OIwDt,Twitter for Windows,
2016-12-21T02:35:24.000Z,Bad loss by Lakers. Blah. Hope Nance is ok.,Plume for Android,
2016-12-21T02:35:24.000Z,RT @Doddays: Kampret pke baju Lakers lagii 😂 om telolet om @LA_LakersID https://t.co/GoyWmhkDTe,Twitter for Android,
2016-12-21T02:35:25.000Z,"RT @NBA: Kemba and Batum did it all for #BuzzCity

They combined for 51 points and erased a 19 point deficit. @hornets beat… ",Twitter for Android,
2016-12-21T02:35:25.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:25.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Mobile Web (M2),
2016-12-21T02:35:25.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:26.000Z,"@lovely_lkrgirl Lakers need to learn how to play defense. BI, Larry &amp; Tarik are the only good defenders on the team",Twitter for Android,
2016-12-21T02:35:20.000Z,The Lakers need that guy that can get them a bucket when they need it most. Nick Young probably can't be that guy consistently.,Twitter for iPhone,
2016-12-21T02:35:27.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:27.000Z,talo pa lakers nun!!!,Twitter for Android,
2016-12-21T02:35:27.000Z,RT @Lakers: BI finds Lou cutting to the basket for an easy two-handed slam #LakeShow (📺: @SpectrumSN &amp; @spectdeportes) https://t.co/PtXJWMd…,Twitter for Android,
2016-12-21T02:35:27.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:28.000Z,"RT @hmfaigen: ICYMI: We have the Lakers' third quarter highlights for you
https://t.co/inS38g6l9A",Twitter for iPhone,
2016-12-21T02:35:28.000Z,ITS FUCKING LIT https://t.co/YN4tb5ilbT,Twitter for iPhone,
2016-12-21T02:35:28.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:28.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:27.000Z,RT @1Careless_Soul: Let me down Everynight @Lakers https://t.co/h0dOqDBFmd,Twitter for iPhone,
2016-12-21T02:35:29.000Z,@HolaaHovito just finished watching the hornets beat the Lakers hehe 🙂🙂,Twitter for iPhone,
2016-12-21T02:35:29.000Z,RT @Lkrs4Life702: #Lakers you guys are breaking my heart,Twitter for iPhone,
2016-12-21T02:35:29.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:30.000Z,"When you give up 117 to the Charlotte Hornets, you know your defense is soft. TOUGHEN UP @lakers… https://t.co/50rElHUSYV",Instagram,
2016-12-21T02:35:30.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:31.000Z,Welp my Lakers caught another L... 😞,Twitter for iPhone,
2016-12-21T02:35:31.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter Web Client,
2016-12-21T02:35:32.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T02:35:32.000Z,RT @TerrenceNHolman: when the Kobe statue coming? https://t.co/xFPNLgJhYK,Twitter for iPhone,
2016-12-21T02:35:32.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:33.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:33.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:33.000Z,RT @LakersNation: It’s final: Lakers lose 117-113 https://t.co/zzUe7VPz67,Twitter for iPhone,
2016-12-21T02:35:34.000Z,@Lakers 117-113** gotcha fam,Twitter for iPhone,
2016-12-21T02:35:34.000Z,"RT @NekiasNBA: They even made it with Shaq's playing weight, wow. https://t.co/o1dPfFAOwQ",Twitter for iPad,
2016-12-21T02:35:35.000Z,Wow! Almost fully life size! https://t.co/QFYKDqXela,Twitter for iPhone,
2016-12-21T02:35:35.000Z,I had go up in an elevator with lakers fans 😬😂,Twitter for iPhone,
2016-12-21T02:35:36.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:37.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:37.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:37.000Z,@kustoo think of it like a trade ...lakers had to trade to get the right fit of Kobe. Take the size and trade to get what you need,Twitter for iPhone,
2016-12-21T02:35:37.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:37.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:38.000Z,@kobebryant is the only answer. https://t.co/VKxtPkZ9uI,Twitter for iPhone,
2016-12-21T02:35:38.000Z,@rdbeanoe @Lakers #theyyoung #believe #LA #loyal 😉,Twitter for iPhone,
2016-12-21T02:35:39.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter Web Client,
2016-12-21T02:35:40.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:40.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:41.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:41.000Z,RT @thatschris_: lakers :(,Twitter for iPhone,
2016-12-21T02:35:41.000Z,The Lakers can't make defensive stop. Get beat off the dribble... no weak side help at all... NO COMMUNICATION,Twitter for iPhone,
2016-12-21T02:35:42.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPad,
2016-12-21T02:35:43.000Z,So impressed by my Sylvan Atom B2 Lakers aka the Champs... we didn't win the game but have improved so much #ProudCoach,Twitter for iPhone,
2016-12-21T02:35:43.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:44.000Z,"RT @NBA: Kemba and Batum did it all for #BuzzCity

They combined for 51 points and erased a 19 point deficit. @hornets beat… ",Twitter for iPhone,
2016-12-21T02:35:44.000Z,Make Kemba an All Star https://t.co/K654FtiviZ,Twitter for iPhone,
2016-12-21T02:35:45.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:45.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:46.000Z,RT @LakersPulse: It's possible that both the Lakers shouldn't have been in that position anyway AND Luke made a substitution mistake,Twitter for iPhone,
2016-12-21T02:35:46.000Z,"Kobe better get a 2,400 pound 18 foot trophy then https://t.co/XZMV09HuR8",Twitter for iPhone,
2016-12-21T02:35:48.000Z,Lakers all the way played they self tonight,Twitter for iPhone,
2016-12-21T02:35:48.000Z,I added a video to a @YouTube playlist https://t.co/sXD7TnC3se NBA 2K17 PS4 My Career - The Lakers 33 Game Win Streak!,Google,
2016-12-21T02:35:49.000Z,RT @NBA_Skits: The Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers… ,Twitter for iPhone,
2016-12-21T02:35:49.000Z,"@LALakersSquad unfollowed. You can't say ""fuck the lakers"" when you're a lakers fan account 🙄lame",Twitter for iPhone,
2016-12-21T02:35:49.000Z,RT @MikeSportsLA: This type of loss really sucks the air out of you. #Lakers,Twitter for iPhone,
2016-12-21T02:35:49.000Z,@dcb8971 agree but Lakers media need to put pressure on JBuss to please stop the losing. @LakersReporter @SerenaWinters @MarkG_Medina,Twitter for Android,
2016-12-21T02:35:49.000Z,International diamond jewelers guarantees to pay you the highest for you diamonds gold and silver https://t.co/dQJivlenaJ,Twitter for iPhone,
2016-12-21T02:35:50.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:50.000Z,Are you fucking serious Lakers blowing that huge of a lead!!,IFTTT,
2016-12-21T02:35:50.000Z,"NBA: Los Angeles Lakers tumiklop sa Charlotte Hornets, 117-113.",Twitter for Android,
2016-12-21T02:35:50.000Z,RT @OnlyTheNBA: A statue of Hall of Fame center Shaquille O'Neal will be unveiled outside Staples Center before the Los Angeles Lak… ,Twitter for iPhone,
2016-12-21T02:35:50.000Z,"@Lakers STOP THE HERO BALL 

HERO BALL IN CRUCIAL MINUTES

#SHARETHEBALL",Twitter for Android,
2016-12-21T02:35:50.000Z,RT @jiangzhende: Randle is really killing the Lakers System... Please just trade him #Lakers #LakersNation,Twitter for iPhone,
2016-12-21T02:35:51.000Z,Lakers have to learn from this and make sure they don't make the same mistakes.,Twitter for Android,
2016-12-21T02:35:51.000Z,RT @hornets: 113-113 w/ 1:04 left and @Lakers ball. Need a stop here Hornets! #LALatCHA @NBA,Twitter for Android,
2016-12-21T02:35:52.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:52.000Z,I added a video to a @YouTube playlist https://t.co/mBE3x7IxWT NBA 2K17 4K My Career - Freethrow Dunk! Lakers Record PS4 Pro,Google,
2016-12-21T02:35:53.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:35:53.000Z,"RT @chrisphaze_: ""I'm the Lakers defense and you're watching Disney Channel"" https://t.co/Q0R9X76VQR",Twitter for iPhone,
2016-12-21T02:35:53.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for Android,
2016-12-21T02:35:55.000Z,RT @LakersNation: It’s final: Lakers lose 117-113 https://t.co/zzUe7VPz67,Twitter for iPhone,
2016-12-21T02:35:56.000Z,🤣 RT @Mr_Deeds08: Welp my Lakers caught another L… 😞,Tweetbot for iΟS,
2016-12-21T02:35:57.000Z,Always good to see a Hornets win though. Especially against the Lakers.,Tweetings for Android,
2016-12-21T02:35:57.000Z,RT @TheBrasilianKid: 73 points in the first half. 19 point lead. Still taking a L. Lakers do y'all just not wanna win? I don't understand,Twitter for iPhone,
2016-12-21T02:35:57.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T02:35:57.000Z,Ganaban como por mil Los Lakers y perdieron igual. No valen una reata.,TweetDeck,
2016-12-21T02:35:57.000Z,@Lakers @vicklarose yo pedi on game lèd wap vinn RT smh😏,Twitter for iPhone,
2016-12-21T02:35:58.000Z,😭😭😭😭😭😭 https://t.co/UeYTMVFUq8,Twitter for iPhone,
2016-12-21T02:35:59.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for Android,
2016-12-21T02:36:00.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:00.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for Android,
2016-12-21T02:36:00.000Z,RT @Lkrs4Life702: #Lakers you guys are breaking my heart,Twitter for iPhone,
2016-12-21T02:36:01.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T02:36:02.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:03.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:03.000Z,"Fuck the Lakers, man! I'm tired of the fucking excuses. We've lost about 10 games this year we should've won! https://t.co/EwcIaT4R5H",Twitter for iPhone,
2016-12-21T02:36:04.000Z,RT @AndyVsTheWorId: Remember all the Lakers fans though they was making the playoffs a month ago lol.,Twitter for iPhone,
2016-12-21T02:36:04.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:05.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:05.000Z,lakers 😩,Twitter for iPhone,
2016-12-21T02:36:05.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:05.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:06.000Z,RT @ArashMarkazi: A bronze statue of Shaquille O’Neal will be unveiled in Star Plaza at Staples Center prior to the Lakers-Wolves gam… ,Twitter for iPhone,
2016-12-21T02:36:06.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:06.000Z,"A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/c5sUhqJG4g",IFTTT,
2016-12-21T02:36:06.000Z,"RT @NBA: #LeaguePassAlert: With 1:04 to play, @Lakers and @hornets are tied 113-113! LAL ball. https://t.co/WKPpAaiKe6",Twitter for Android,
2016-12-21T02:36:06.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:07.000Z,Taking the lakers record out my name😭😂,Twitter for iPhone,
2016-12-21T02:36:08.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T02:36:09.000Z,"SportsCenter : A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lak… https://t.co/FAoVt3kZ0L) https://t.co/oSAgD6zTgm",IFTTT,
2016-12-21T02:36:10.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for Android,
2016-12-21T02:36:10.000Z,RT @Lakers: 450 of Kinston's finest made the four hour drive down to Charlotte to support their native son. #LakeShow https://t.co/PTJxQeKG…,Twitter for iPhone,
2016-12-21T02:36:11.000Z,smh come on @Lakers gotta do better!! https://t.co/e3xdVpFpnc,Twitter for iPhone,
2016-12-21T02:36:12.000Z,"RT @Lakers: Lakers regain the lead, but it's suddenly a close one here in Charlotte. https://t.co/2u7SRp961S",Twitter for iPhone,
2016-12-21T02:36:12.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:12.000Z,"A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/Ni8QQRerEF #sports",IFTTT,
2016-12-21T02:36:12.000Z,Sometime I hate being a die hard Lakers fan cuhs these niggas really be having me hot cuhs,Twitter for Android,
2016-12-21T02:36:12.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:14.000Z,RT @MikeSportsLA: This type of loss really sucks the air out of you. #Lakers,Twitter for iPad,
2016-12-21T02:36:14.000Z,RT @LakersPulse: It's possible that both the Lakers shouldn't have been in that position anyway AND Luke made a substitution mistake,Twitter for iPhone,
2016-12-21T02:36:14.000Z,RT @lakers24eight: Wow another choke job by the Lakers,Twitter for Android,
2016-12-21T02:36:15.000Z,Lakers played like shit tonight. Disappointed 😔,Twitter for iPhone,
2016-12-21T02:36:15.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:16.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:16.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:17.000Z,RT @Strozan1: Lakers fans blame him @2Girls1Richard https://t.co/9ip7RIh9Sl,Twitter for iPhone,
2016-12-21T02:36:17.000Z,Lakers should've won tonight! Smh lol #ontothenextone,Twitter for iPhone,
2016-12-21T02:36:17.000Z,"RT @SportsCenter: A 1,200-pound, 9-foot bronze statue of Shaq will be unveiled before the Lakers' game on March 24, 2017. https://t.co/8HIY…",Twitter for iPhone,
2016-12-21T02:36:17.000Z,RT @LakersNation: It’s final: Lakers lose 117-113 https://t.co/zzUe7VPz67,Twitter for iPhone,
2016-12-21T02:36:18.000Z,2 feet shorter and it would have been exactly life size. https://t.co/NUHRa6qHl2,Twitter for Android,
2016-12-21T02:36:18.000Z,RT @NickDiesel34: The Lakers need to go after Nerlens Noel. The Sixers need guard play which the Lakers have plenty of and the Lakers need…,Twitter for iPhone,
2016-12-21T02:36:18.000Z,This is dope https://t.co/1Sfjukzmki,Twitter for iPhone,
2016-12-21T02:36:18.000Z,Lakers blew that shit,Twitter for iPhone,
2016-12-21T02:36:18.000Z,"RT @NBA: Kemba and Batum did it all for #BuzzCity

They combined for 51 points and erased a 19 point deficit. @hornets beat… ",Twitter for Android,
2016-12-21T02:36:20.000Z,RT @LakersNation: It’s final: Lakers lose 117-113 https://t.co/zzUe7VPz67,Twitter for iPhone,
